pasi_rezolutie;timp_rezolutie;cpu_rezolutie;memorie_rezolutie;pasi_dp;timp_dp;cpu_dp;memorie_dp;pasi_dpll;timp_dpll;cpu_dpll;memorie_dpll;rezultat
7536;4,027213;3,828125;0,00;35;0,002879;0,000000;0,00;23;0,002330;0,000000;0,00;SAT
3370;1,044411;0,953125;0,00;37;0,001340;0,000000;0,00;23;0,002334;0,000000;0,00;SAT
30;0,001685;0,000000;0,00;40;0,001492;0,000000;0,00;2;0,002549;0,000000;0,00;UNSAT
6707;3,965871;3,734375;0,45;39;0,025210;0,000000;0,00;20;0,010983;0,000000;0,00;SAT
10330;7,545508;7,187500;0,31;32;0,005355;0,000000;0,00;20;0,003549;0,000000;0,00;SAT
3744;1,177838;1,125000;0,40;29;0,001280;0,000000;0,00;18;0,007562;0,000000;0,00;SAT
6800;3,367201;3,250000;0,39;37;0,034577;0,000000;0,00;19;0,005044;0,000000;0,00;SAT
10397;9,145608;8,781250;0,27;34;0,001832;0,000000;0,00;20;0,004445;0,000000;0,00;SAT
1701;0,332963;0,328125;0,42;37;0,003533;0,000000;0,00;23;0,002210;0,000000;0,00;SAT
4578;1,828938;1,687500;1,15;41;0,002082;0,000000;0,00;18;0,000981;0,000000;0,00;SAT
30;0,001530;0,000000;0,00;37;0,001486;0,000000;0,00;2;0,001456;0,015625;0,00;UNSAT
7201;3,771959;3,531250;0,05;35;0,001674;0,000000;0,00;19;0,000990;0,000000;0,00;SAT
14111;15,299081;14,703125;0,59;36;0,001497;0,000000;0,00;22;0,001322;0,000000;0,00;SAT
5609;2,903792;2,781250;0,00;34;0,010922;0,000000;0,00;26;0,004950;0,000000;0,00;SAT
4189;1,468408;1,375000;0,00;35;0,004440;0,000000;0,00;22;0,002526;0,000000;0,00;SAT
4332;1,720412;1,687500;0,43;37;0,028121;0,000000;0,00;23;0,016659;0,000000;0,00;SAT
4420;2,046398;1,875000;0,00;28;0,006702;0,000000;0,00;22;0,004084;0,000000;0,00;SAT
8433;4,836623;4,718750;0,10;32;0,004212;0,000000;0,00;19;0,005602;0,000000;0,00;SAT
7220;5,121696;4,953125;0,21;37;0,004407;0,000000;0,00;19;0,001089;0,000000;0,00;SAT
6719;4,151693;4,031250;0,11;34;0,001404;0,000000;0,00;18;0,001102;0,000000;0,00;SAT
3634;1,170017;1,109375;0,26;36;0,001181;0,000000;0,00;21;0,007516;0,000000;0,02;SAT
3527;1,077055;1,062500;0,18;36;0,001327;0,000000;0,00;25;0,005674;0,000000;0,00;SAT
30;0,001830;0,000000;0,00;36;0,002179;0,000000;0,00;2;0,002702;0,000000;0,00;UNSAT
5608;3,269804;3,062500;0,57;36;0,006541;0,000000;0,00;24;0,001979;0,000000;0,00;SAT
5178;2,063067;1,984375;0,04;33;0,003894;0,000000;0,00;23;0,001176;0,000000;0,00;SAT
3123;1,042271;1,015625;0,00;32;0,001404;0,015625;0,00;19;0,002332;0,000000;0,02;SAT
6259;2,926088;2,890625;0,39;32;0,003284;0,000000;0,00;19;0,001072;0,000000;0,00;SAT
13525;13,171268;12,484375;1,08;31;0,016348;0,000000;0,00;23;0,011105;0,000000;0,02;SAT
3366;1,139945;1,062500;0,00;38;0,001211;0,000000;0,00;19;0,001535;0,000000;0,00;SAT
4137;1,258662;1,187500;0,00;38;0,011454;0,000000;0,00;23;0,004477;0,000000;0,00;SAT
5115;2,149440;1,984375;0,00;35;0,001518;0,000000;0,00;17;0,001700;0,000000;0,00;SAT
3245;1,040215;0,937500;0,00;36;0,004011;0,000000;0,00;22;0,006320;0,000000;0,00;SAT
3788;1,281842;1,250000;0,00;34;0,008567;0,000000;0,00;19;0,001081;0,000000;0,05;SAT
7336;3,456173;3,234375;0,32;39;0,007474;0,000000;0,00;20;0,005407;0,000000;0,00;SAT
5211;2,483032;2,328125;0,00;30;0,001374;0,000000;0,00;23;0,001180;0,015625;0,00;SAT
11538;11,125597;10,421875;0,23;36;0,017533;0,000000;0,00;24;0,004499;0,000000;0,00;SAT
5740;2,615167;2,484375;0,00;36;0,015394;0,000000;0,00;18;0,001541;0,000000;0,00;SAT
3374;1,233974;1,171875;0,00;32;0,001122;0,000000;0,00;20;0,002038;0,000000;0,00;SAT
30;0,006569;0,000000;0,00;39;0,010892;0,000000;0,00;2;0,002529;0,000000;0,00;UNSAT
30;0,003752;0,000000;0,05;36;0,002250;0,000000;0,00;2;0,009875;0,000000;0,00;UNSAT
1743;0,295723;0,281250;0,68;38;0,006580;0,000000;0,00;23;0,007974;0,000000;0,00;SAT
7814;3,999905;3,859375;0,49;35;0,004939;0,000000;0,00;24;0,005217;0,000000;0,00;SAT
2113;0,498789;0,484375;0,00;36;0,012238;0,000000;0,00;24;0,007561;0,000000;0,00;SAT
30;0,001489;0,000000;0,00;27;0,011052;0,000000;0,00;2;0,002531;0,000000;0,00;UNSAT
30;0,001674;0,000000;0,10;39;0,004015;0,000000;0,00;2;0,002164;0,000000;0,00;UNSAT
2203;0,478661;0,468750;0,01;34;0,001183;0,000000;0,00;23;0,001023;0,000000;0,00;SAT
30;0,002685;0,000000;0,00;36;0,001431;0,000000;0,00;2;0,006424;0,000000;0,00;UNSAT
2840;0,920281;0,906250;0,44;41;0,001338;0,000000;0,00;22;0,003558;0,000000;0,00;SAT
2663;0,849763;0,843750;0,07;33;0,001273;0,000000;0,00;21;0,007093;0,000000;0,00;SAT
7649;3,811611;3,531250;0,00;34;0,003877;0,000000;0,00;21;0,002594;0,000000;0,00;SAT
7585;5,314938;4,875000;0,62;36;0,001593;0,000000;0,00;22;0,004816;0,000000;0,00;SAT
30;0,002434;0,000000;0,00;33;0,001369;0,000000;0,00;2;0,000610;0,000000;0,00;UNSAT
30;0,000956;0,000000;0,00;34;0,005694;0,000000;0,00;2;0,000700;0,000000;0,00;UNSAT
9068;6,083878;5,812500;0,06;30;0,002676;0,015625;0,00;20;0,002704;0,000000;0,00;SAT
30;0,001203;0,000000;0,01;39;0,001514;0,000000;0,00;2;0,001651;0,000000;0,00;UNSAT
6141;2,942938;2,812500;0,43;36;0,003182;0,000000;0,00;19;0,001079;0,000000;0,00;SAT
5087;2,374249;2,234375;0,72;38;0,005680;0,000000;0,00;17;0,001907;0,000000;0,00;SAT
8679;5,468430;5,312500;0,00;29;0,003869;0,000000;0,00;21;0,004305;0,000000;0,00;SAT
