pasi_rezolutie;timp_rezolutie;cpu_rezolutie;memorie_rezolutie;pasi_dp;timp_dp;cpu_dp;memorie_dp;pasi_dpll;timp_dpll;cpu_dpll;memorie_dpll;rezultat
300;0,049846;0,031250;0,52;345;0,046344;0,046875;0,04;2;0,000762;0,000000;0,00;UNSAT
300;0,233973;0,234375;0,09;325;0,046081;0,046875;0,03;2;0,000926;0,000000;0,00;UNSAT
6446;79,658188;77,343750;1,84;347;0,047378;0,046875;0,03;233;0,048851;0,046875;0,00;SAT
5871;98,298630;95,906250;2,60;343;0,042704;0,031250;0,07;229;0,051917;0,062500;0,00;SAT
300;0,023399;0,015625;1,56;345;0,055822;0,046875;0,11;2;0,000706;0,000000;0,00;UNSAT
300;0,227503;0,203125;0,12;351;0,048497;0,046875;0,04;2;0,000660;0,000000;0,00;UNSAT
5543;73,316270;71,593750;1,83;340;0,046242;0,031250;0,03;229;0,056846;0,046875;0,00;SAT
300;0,029184;0,015625;2,12;348;0,043529;0,046875;0,02;2;0,000603;0,000000;0,00;UNSAT
6554;112,918497;109,953125;2,03;356;0,048214;0,046875;0,02;231;0,054626;0,046875;0,00;SAT
7337;97,502752;94,484375;1,57;331;0,058203;0,046875;0,07;221;0,070023;0,046875;0,00;SAT
300;0,281695;0,265625;0,84;347;0,048001;0,046875;0,00;2;0,000549;0,000000;0,00;UNSAT
300;0,018368;0,015625;2,26;343;0,050157;0,046875;0,00;2;0,004466;0,000000;0,00;UNSAT
6995;102,973578;100,015625;1,12;349;0,045589;0,046875;0,03;232;0,048750;0,046875;0,66;SAT
300;0,024672;0,031250;0,31;337;0,040893;0,031250;0,00;2;0,001412;0,000000;0,00;UNSAT
5344;57,422549;55,890625;1,66;350;0,051675;0,046875;0,03;225;0,048376;0,031250;0,68;SAT
300;0,171844;0,171875;0,59;358;0,044165;0,046875;0,05;2;0,000685;0,000000;0,00;UNSAT
300;0,080326;0,078125;0,91;351;0,040612;0,046875;0,05;2;0,001091;0,000000;0,00;UNSAT
300;0,296229;0,296875;1,06;333;0,047738;0,015625;0,05;2;0,000736;0,000000;0,00;UNSAT
300;0,217834;0,203125;0,93;360;0,047569;0,062500;0,05;2;0,003050;0,000000;0,00;UNSAT
300;0,155310;0,140625;0,93;341;0,049888;0,046875;0,05;2;0,000633;0,000000;0,00;UNSAT
5314;56,594592;55,062500;1,87;346;0,045066;0,046875;0,05;234;0,050054;0,046875;1,02;SAT
